Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.53644E-6,58.000238384,0.718924096,0.084418968,0.594468233,0.597995078
5.54396E-6,58.250109499,0.719408038,0.083860836,0.597056038,0.600936431
5.55128E-6,58.500306142,0.719878242,0.083302704,0.599623834,0.603817756
5.55863E-6,58.750282185,0.720349861,0.08274581,0.602271666,0.606218861
5.5658E-6,59.000031185,0.720809564,0.082190153,0.60488615,0.60849991
5.57234E-6,59.250086772,0.72122784,0.081634497,0.607527312,0.610660904
5.57928E-6,59.500438426,0.721670607,0.08107884,0.610088439,0.613482202
5.58649E-6,59.750550206,0.722130223,0.080524421,0.612616218,0.616483582
5.59302E-6,60.000411534,0.72254615,0.07997124,0.615190684,0.619244853
5.60019E-6,60.250026106,0.723001573,0.079419296,0.61775848,0.622306261
5.60676E-6,60.500498295,0.723418349,0.078866114,0.620352955,0.624947476
5.61338E-6,60.750137701,0.723837735,0.078315408,0.622807369,0.628188967
5.61971E-6,61.000076341,0.724238497,0.077764701,0.625375165,0.630890209
5.62602E-6,61.250289723,0.72463682,0.077213995,0.627949631,0.633711507
5.63216E-6,61.500225551,0.72502411,0.076664526,0.63047074,0.636352722
5.63934E-6,61.750446586,0.725476059,0.076115057,0.633045207,0.638513716
5.64589E-6,62.000410122,0.725888221,0.075566825,0.635579655,0.641875263
5.65248E-6,62.250099375,0.726301894,0.075019832,0.638127443,0.644396422
5.65848E-6,62.500068393,0.726678122,0.074472838,0.640761935,0.646377334
5.66476E-6,62.750308994,0.7270716,0.073925844,0.643203009,0.649618825
5.67091E-6,63.000257546,0.727455847,0.073380088,0.645817493,0.651719791
5.67689E-6,63.250478116,0.727829514,0.072834331,0.64837862,0.654481061
5.68302E-6,63.500392702,0.728211418,0.072289813,0.650959756,0.657002221
5.68972E-6,63.750026277,0.728628339,0.071746531,0.653514213,0.659643436
5.69593E-6,64.000515635,0.729014526,0.071202013,0.656082009,0.661984513
5.70223E-6,64.250139729,0.729405483,0.070659969,0.658649806,0.664385617
5.70792E-6,64.500018753,0.729758076,0.070117925,0.661190924,0.66708686
5.71418E-6,64.750161202,0.73014595,0.069575882,0.663672016,0.670088241
5.72011E-6,65.000001165,0.730512588,0.069035076,0.666239812,0.672429317
5.72593E-6,65.250090911,0.730872011,0.06849427,0.668847626,0.674830422
5.73202E-6,65.500450961,0.731247339,0.067953463,0.671402084,0.677231527
5.73812E-6,65.750497334,0.731622809,0.067413895,0.673823149,0.6806531
5.74391E-6,66.000234349,0.731978417,0.066875564,0.676350928,0.683054205
5.74944E-6,66.250212145,0.732318049,0.066337233,0.678932063,0.685215199
5.75491E-6,66.500431596,0.732653533,0.065798902,0.681526538,0.687616303
5.76071E-6,66.750323391,0.733008943,0.065261808,0.684080996,0.690317546
5.7668E-6,67.000472653,0.733381082,0.064724715,0.686582096,0.69349901
5.77251E-6,67.250300011,0.733730103,0.064188859,0.689129884,0.696020169
5.77824E-6,67.50037551,0.734079767,0.063653003,0.691624315,0.699141605
5.78451E-6,67.750131332,0.734461244,0.063118385,0.694152094,0.701962903
5.79073E-6,68.000154296,0.734840107,0.062583766,0.696739899,0.704364007
5.79617E-6,68.250435461,0.735170425,0.062049148,0.699294356,0.706765112
5.8017E-6,68.500370317,0.735505809,0.061515767,0.701802126,0.709766493
5.80762E-6,68.750555066,0.735864705,0.060982386,0.704356584,0.712467735
5.81331E-6,69.000405404,0.736208595,0.060450243,0.706864354,0.71510895
5.81915E-6,69.250500896,0.736561778,0.059918099,0.70943882,0.717510055
5.82496E-6,69.500266602,0.736912222,0.059387194,0.711973268,0.720031214
5.83047E-6,69.750272763,0.737244448,0.058856288,0.714534395,0.722432319
5.83651E-6,70.000535161,0.737607787,0.058325382,0.717095522,0.724953479
5.84204E-6,70.250459333,0.737940307,0.057795714,0.719629971,0.727354583
5.848E-6,70.500045787,0.738298298,0.057267283,0.722224445,0.729575605
5.85398E-6,70.750463646,0.738656948,0.056737615,0.724718876,0.732516958
5.8597E-6,71.000545043,0.738999037,0.056209184,0.727313351,0.734617924
5.8658E-6,71.250298132,0.739363543,0.055681991,0.729887817,0.736898974
5.87142E-6,71.500300629,0.7396995,0.055154798,0.732382248,0.739720271
5.8777E-6,71.750551799,0.740073659,0.054627605,0.734823322,0.74278168
5.88308E-6,72.000468882,0.740394407,0.054101649,0.73737111,0.745062729
5.88878E-6,72.250035816,0.740732882,0.053576931,0.739838862,0.747763971
5.89486E-6,72.5004301,0.741094075,0.053050976,0.742433337,0.749864938
5.901E-6,72.750504507,0.741458383,0.052526258,0.745001134,0.75208596
5.9071E-6,73.000244474,0.74181981,0.052002777,0.747475556,0.754907257
5.91317E-6,73.250244639,0.742178834,0.051479297,0.749989996,0.757368389
5.91938E-6,73.500501915,0.742545516,0.050955816,0.752577801,0.759349301
5.926E-6,73.75043796,0.742935748,0.050433573,0.75509891,0.76187046
5.9322E-6,74.000061158,0.743300901,0.049912568,0.757720063,0.763491206
5.93836E-6,74.250535205,0.743663112,0.049390325,0.760241173,0.76589231
5.94455E-6,74.500072665,0.744026857,0.048870557,0.762748943,0.768533525
5.9509E-6,74.750481183,0.744399004,0.048349551,0.765316739,0.770634492
5.95782E-6,75.000562476,0.744804078,0.047829783,0.767851188,0.772915541
5.96463E-6,75.250339995,0.745202293,0.047311253,0.77031894,0.775796867
5.97124E-6,75.500387196,0.745587903,0.046792723,0.772813371,0.778438082
5.97766E-6,75.750118888,0.745962098,0.04627543,0.775367829,0.78047902
5.98431E-6,76.000120458,0.746349001,0.045758137,0.777915616,0.782519959
5.99082E-6,76.250400112,0.746727484,0.045240844,0.780416717,0.785041119
5.99751E-6,76.500352207,0.747115211,0.044724789,0.782917817,0.787502251
6.00432E-6,76.750587906,0.747510089,0.044208734,0.785465605,0.789363107
6.01117E-6,77.000507864,0.747906169,0.043693916,0.787920018,0.79206435
6.01866E-6,77.250130423,0.748338604,0.043180336,0.790461136,0.794045261
6.02619E-6,77.500058079,0.7487723,0.042666756,0.792975576,0.796146227
6.03435E-6,77.750324066,0.749241862,0.042153176,0.79541665,0.799027553
6.04267E-6,78.000318515,0.749719699,0.041640833,0.797977777,0.800708326
6.05028E-6,78.25003875,0.750155771,0.041129728,0.800452199,0.803169458
6.05842E-6,78.500087335,0.75062196,0.040618623,0.802919951,0.805750645
6.06701E-6,78.750476056,0.751112401,0.040107518,0.805407713,0.808031695
6.07521E-6,79.000006831,0.751579635,0.039598888,0.807835448,0.81067291
6.08249E-6,79.250457998,0.751994044,0.03908902,0.810329878,0.812953959
6.09148E-6,79.500028501,0.752504344,0.038581628,0.812764283,0.815475119
6.10011E-6,79.750565217,0.752993643,0.038072998,0.815218696,0.817936251
6.10855E-6,80.000226538,0.753471002,0.037566843,0.817693118,0.8202173
6.11739E-6,80.250239198,0.753969949,0.037060688,0.82018088,0.822318266
6.12641E-6,80.500019206,0.754478567,0.03655577,0.822601945,0.824839426
6.13584E-6,80.750179855,0.75500871,0.036050853,0.825036349,0.827300558
6.14464E-6,81.000081509,0.755501924,0.035547173,0.827444075,0.830061828
6.15279E-6,81.250328648,0.755958646,0.035043493,0.829818453,0.833063209
6.16237E-6,81.500329346,0.756494116,0.034541051,0.832259528,0.835464314
6.17126E-6,81.750083168,0.756989621,0.034039846,0.834653914,0.838105529
6.17988E-6,82.000193166,0.757469046,0.033538642,0.83723505,0.839186026
6.18967E-6,82.250051795,0.758012897,0.033038674,0.839636107,0.841827241
6.19926E-6,82.500309788,0.758544128,0.032538707,0.842043833,0.844228345
6.20893E-6,82.750335651,0.759079086,0.032039978,0.844531594,0.846029173
6.2173E-6,83.000102033,0.75954069,0.031542485,0.846965998,0.848190167
6.226E-6,83.250205563,0.760019665,0.031044993,0.849420412,0.850231106
6.23514E-6,83.500042532,0.76052212,0.030548739,0.851808129,0.852752266
6.24394E-6,83.750244836,0.761004936,0.030052484,0.854189177,0.855333453
6.25387E-6,84.000200377,0.761548298,0.029557467,0.856583563,0.857734558
6.26316E-6,84.250546367,0.762055613,0.02906245,0.858911254,0.860795966
