Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.46306E-6,38.500410081,0.680382181,0.15322386,0.415994702,0.410833492
4.46872E-6,38.750057932,0.680843548,0.152532074,0.418627815,0.413408354
4.47435E-6,39.0000234,0.681303087,0.151840288,0.421160265,0.417079916
4.47988E-6,39.250300105,0.681753199,0.151148501,0.423750993,0.419940874
4.48531E-6,39.500432991,0.682193869,0.150457953,0.426341722,0.422849514
4.4902E-6,39.750400783,0.682591258,0.149768641,0.428916556,0.425710471
4.4955E-6,40.000204667,0.683020476,0.149080568,0.431496689,0.428666794
4.50034E-6,40.250288009,0.683412602,0.148392494,0.434177483,0.430574099
4.505E-6,40.500189152,0.68378906,0.147705658,0.43682649,0.432529086
4.50988E-6,40.750347498,0.684183148,0.147018822,0.439443709,0.435151631
4.5147E-6,41.000325042,0.684572323,0.146333223,0.442103311,0.437535762
4.51969E-6,41.250128927,0.684974379,0.145648862,0.444635762,0.44058745
4.5246E-6,41.50020228,0.685369363,0.144964501,0.44722649,0.443209994
4.52927E-6,41.750092606,0.685744389,0.144281378,0.449780132,0.445784856
4.53429E-6,42.000251857,0.686147653,0.143598254,0.452344371,0.448645813
4.53915E-6,42.250234077,0.686537052,0.142916368,0.454898013,0.451459088
4.5445E-6,42.50003722,0.686965679,0.14223572,0.457483444,0.453938585
4.5493E-6,42.750115141,0.687349364,0.141555071,0.46,0.457181003
4.55421E-6,43.000009194,0.687741368,0.14087566,0.462580132,0.45985123
4.55898E-6,43.250161508,0.688121448,0.14019625,0.465101987,0.462902918
4.56362E-6,43.500122019,0.688491645,0.139518076,0.467713907,0.464953271
4.56836E-6,43.750340154,0.688868223,0.138839903,0.470288742,0.467242037
4.57269E-6,44.000347512,0.689212865,0.138162967,0.472847682,0.469435438
4.5773E-6,44.250143188,0.689578477,0.137487269,0.475411921,0.471962617
4.58204E-6,44.500192316,0.689954786,0.136811571,0.477907285,0.475014305
4.58669E-6,44.750038328,0.690322453,0.13613711,0.480434437,0.477779897
4.59116E-6,45.000139661,0.690676103,0.135462649,0.482998675,0.480116346
4.59576E-6,45.25002443,0.691039996,0.134789426,0.485509934,0.482881938
4.6005E-6,45.500167224,0.691413651,0.134116203,0.488084768,0.485218386
4.60473E-6,45.750091118,0.691746873,0.133444217,0.490691391,0.487602518
4.60895E-6,46.000243349,0.692079365,0.132772232,0.493165563,0.490844936
4.61305E-6,46.250158765,0.692401923,0.132101483,0.495729801,0.493229067
4.61744E-6,46.500307585,0.692746689,0.131430735,0.498251656,0.495851612
4.6216E-6,46.750224115,0.693073278,0.130761225,0.500821192,0.498235743
4.62591E-6,47.000370257,0.69341158,0.130091714,0.503369536,0.500762922
4.63043E-6,47.250282423,0.693765533,0.129423441,0.505886093,0.503433149
4.63443E-6,47.500428512,0.694078051,0.128755168,0.508402649,0.505912645
4.63883E-6,47.75034604,0.694421777,0.128088133,0.510966887,0.508344459
4.64304E-6,48.000027184,0.694750754,0.127422335,0.513456954,0.511253099
4.64724E-6,48.250398103,0.695078021,0.126755299,0.515962914,0.513971009
4.65139E-6,48.500065112,0.695401291,0.126090739,0.518537748,0.516212092
4.65572E-6,48.750424969,0.69573793,0.125424941,0.521144371,0.517976349
4.65973E-6,49.000074888,0.696049525,0.124761618,0.523676821,0.520312798
4.66406E-6,49.250417898,0.696385807,0.124097058,0.526156291,0.523126073
4.66807E-6,49.500055237,0.696697183,0.123434973,0.52869404,0.525414839
4.67265E-6,49.750382382,0.697051937,0.12277165,0.531237086,0.527512874
4.67669E-6,50.000011274,0.697364683,0.122110802,0.533743046,0.530040053
4.68052E-6,50.250316916,0.697660589,0.121448717,0.536264901,0.53251955
4.68442E-6,50.500366086,0.697962051,0.120787869,0.538754967,0.534903681
4.68849E-6,50.750158065,0.698275589,0.120128259,0.541340397,0.536620256
4.69247E-6,51.000159165,0.698582529,0.119468649,0.543878146,0.538909022
4.69693E-6,51.250390382,0.698925659,0.118809039,0.546442384,0.541007057
4.70082E-6,51.500364041,0.699224788,0.118150666,0.548858278,0.544058745
4.70468E-6,51.750079399,0.699521269,0.117493531,0.551411921,0.546204463
4.70908E-6,52.000020826,0.699859243,0.116836396,0.553923179,0.548493229
4.71286E-6,52.250175052,0.700148786,0.116179261,0.556492715,0.550400534
4.71703E-6,52.500067156,0.700468749,0.115523363,0.558998675,0.552832348
4.72118E-6,52.750181462,0.70078568,0.114867465,0.561472848,0.555550257
4.72474E-6,53.000027099,0.701057908,0.114212805,0.56405298,0.55740988
4.72856E-6,53.250073175,0.701350061,0.113558145,0.566500662,0.560461568
4.73263E-6,53.500327467,0.701660651,0.112903485,0.569011921,0.562845699
4.73656E-6,53.750311635,0.70195952,0.112250063,0.571549669,0.564896052
4.74015E-6,54.000025715,0.702233062,0.111597878,0.574039735,0.567137135
4.7436E-6,54.250397525,0.702495162,0.110944455,0.576529801,0.569616632
4.74754E-6,54.500015198,0.702794619,0.110293508,0.579046358,0.571810032
4.75128E-6,54.750307608,0.703078897,0.109641323,0.581504636,0.574575625
4.75497E-6,55.000324798,0.703359027,0.108990376,0.584042384,0.576625977
4.75834E-6,55.250049772,0.703614377,0.108340666,0.586495364,0.579200839
4.7617E-6,55.500427259,0.703868581,0.107689718,0.58898543,0.581632653
4.76521E-6,55.750035428,0.704133904,0.107041246,0.591501987,0.583873736
4.76881E-6,56.000299071,0.704406283,0.106391536,0.593970861,0.586400916
4.7724E-6,56.250279031,0.704677215,0.105743064,0.596492715,0.588498951
4.77613E-6,56.500450946,0.704958651,0.105094592,0.598950993,0.590930765
4.77952E-6,56.75032449,0.705214411,0.104447357,0.601435762,0.593219531
4.78292E-6,57.000378219,0.705470038,0.103800122,0.603909934,0.595365249
4.78623E-6,57.250129586,0.705719461,0.103154125,0.606415894,0.597415602
4.78984E-6,57.500061872,0.705990276,0.102508128,0.608884768,0.599895098
4.79327E-6,57.750183128,0.706248117,0.10186213,0.611327152,0.602374595
4.79659E-6,58.000476292,0.706497321,0.101216133,0.613743046,0.605044822
4.80022E-6,58.250474088,0.706769708,0.100571373,0.61618543,0.607476636
4.80363E-6,58.500171341,0.707024845,0.099927851,0.618527152,0.610814419
4.80689E-6,58.750047451,0.70726875,0.099284329,0.62093245,0.613627694
4.81016E-6,59.000085916,0.707513366,0.098640807,0.62333245,0.616536334
4.81359E-6,59.250303733,0.707769588,0.097997285,0.625748344,0.619063513
4.81711E-6,59.5002217,0.708032511,0.097355,0.628201325,0.621304597
4.82041E-6,59.75031687,0.708278734,0.096712716,0.630633113,0.623784093
4.82386E-6,60.0001018,0.708535887,0.096071669,0.633096689,0.625929811
4.82735E-6,60.250067287,0.708795924,0.095430622,0.635554967,0.628409308
4.83085E-6,60.5002203,0.709055965,0.094789574,0.637981457,0.631031852
4.83416E-6,60.750060255,0.709301963,0.094149765,0.640365563,0.633988175
4.83717E-6,61.000062839,0.709525569,0.093509955,0.642797351,0.636419989
4.84049E-6,61.25022937,0.709772156,0.092870146,0.645207947,0.63899485
4.84367E-6,61.500083192,0.71000803,0.092231574,0.647687417,0.641140568
4.84686E-6,61.750094766,0.710244112,0.091593002,0.650135099,0.643429334
4.85019E-6,62.000280604,0.710490552,0.09095443,0.652513907,0.646481022
4.85366E-6,62.250151082,0.71074742,0.090317096,0.654876821,0.649485028
4.85714E-6,62.500202436,0.711004325,0.089679761,0.657303311,0.652155255
4.86059E-6,62.750436524,0.71125904,0.089042427,0.659655629,0.65515926
4.86422E-6,63.000368473,0.711526729,0.08840633,0.662034437,0.657972535
4.86774E-6,63.250479619,0.711785983,0.087770233,0.664376159,0.66097654
4.87105E-6,63.500276183,0.712030079,0.087135374,0.666807947,0.663169941
4.87448E-6,63.750252184,0.712282145,0.086500514,0.669192053,0.66588785
4.87797E-6,64.000397934,0.712538754,0.085865655,0.671650331,0.667985886
4.88173E-6,64.250246067,0.712814815,0.085232033,0.674082119,0.670131604
4.88509E-6,64.500275045,0.713061554,0.084598411,0.676540397,0.672181957
4.88843E-6,64.750472926,0.713305964,0.083964789,0.678898013,0.674947549
4.89191E-6,65.000357784,0.71356072,0.083332405,0.681361589,0.676902537
4.89561E-6,65.250428955,0.713832083,0.082700021,0.683735099,0.679763494
