Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.78337E-5,66.500290439,0.855120371,0.01685533,0.726191321,0.723286505
1.79092E-5,66.750464955,0.85630122,0.016682074,0.72893461,0.726692209
1.79829E-5,67.001714247,0.85744314,0.016508818,0.731606953,0.729885057
1.80651E-5,67.250446824,0.858706851,0.016338037,0.734255646,0.733290762
1.81407E-5,67.50027883,0.85985944,0.016167256,0.737022585,0.734993614
1.82169E-5,67.751142726,0.86101092,0.015996475,0.739742225,0.737973606
1.8297E-5,68.001256389,0.862212318,0.015826932,0.742249024,0.741592167
1.83635E-5,68.250521313,0.863201087,0.015658626,0.74485042,0.744785015
1.84351E-5,68.500719479,0.864258098,0.015490321,0.74757006,0.746700724
1.85197E-5,68.750164173,0.865497184,0.015323252,0.750289701,0.748616433
1.86011E-5,69.000735157,0.866676983,0.015156184,0.752891096,0.751596424
1.86902E-5,69.2506121,0.867958551,0.014990353,0.755492491,0.753937846
1.87724E-5,69.501634149,0.869128591,0.014824523,0.75825943,0.755427842
1.88738E-5,69.750133056,0.870557438,0.014661167,0.760931772,0.756917837
1.89559E-5,70.00171821,0.871703538,0.014496574,0.763651413,0.75862069
1.90417E-5,70.250564038,0.872891479,0.014334456,0.766252808,0.760536398
1.91262E-5,70.500594469,0.874049863,0.014172338,0.768925151,0.763090677
1.92215E-5,70.751783433,0.875343502,0.01401022,0.77166844,0.764580673
1.9301E-5,71.000248476,0.876411846,0.013850577,0.774246187,0.766922095
1.9398E-5,71.251845157,0.877703678,0.013689696,0.776752986,0.770753512
1.94981E-5,71.500817234,0.879022975,0.013531291,0.779259785,0.773520647
1.96015E-5,71.751092424,0.880369821,0.013372885,0.781908478,0.775649212
1.9699E-5,72.000698811,0.881626941,0.013215717,0.784438926,0.777777778
1.97779E-5,72.251354893,0.882633955,0.013058549,0.786780182,0.780970626
1.98488E-5,72.50103319,0.883531631,0.012902619,0.789050491,0.784802043
1.99468E-5,72.751750469,0.884762622,0.012746689,0.791509992,0.787143465
2.00422E-5,73.001652553,0.885946944,0.012591996,0.793874897,0.79054917
2.01196E-5,73.25061228,0.88689963,0.012438541,0.796428994,0.792039166
2.02139E-5,73.500708309,0.888048932,0.012285085,0.798770249,0.795657727
2.03071E-5,73.751927789,0.889172782,0.01213163,0.801206101,0.797999149
2.03963E-5,74.000205792,0.890238941,0.01198065,0.803594655,0.800127714
2.04977E-5,74.251690501,0.891437766,0.011828432,0.80595956,0.803533418
2.05772E-5,74.500202803,0.892368692,0.011678689,0.808371763,0.805661984
2.06723E-5,74.751857768,0.893471852,0.011527709,0.810902211,0.808216262
2.07616E-5,75.000450756,0.894497662,0.011379204,0.813243467,0.810131971
2.08498E-5,75.250128695,0.895500366,0.011230699,0.81565567,0.811621967
2.09415E-5,75.500903377,0.896533742,0.011082194,0.817996926,0.814176245
2.10453E-5,75.750767937,0.89769104,0.010934926,0.820409129,0.816091954
2.11367E-5,76.00176026,0.898698528,0.010787659,0.822797682,0.818433376
2.12356E-5,76.251747222,0.899778405,0.010641629,0.825186236,0.821413367
