Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.21184E-5,70.503489334,0.864188355,0.006973552,0.760128458,0.755782918
4.22436E-5,70.752367035,0.864992039,0.006900537,0.762450593,0.758451957
4.23588E-5,71.001947372,0.865727077,0.006827522,0.764871542,0.759786477
4.25121E-5,71.252295317,0.866699216,0.006754507,0.767243083,0.762900356
4.26566E-5,71.503546109,0.867609028,0.006681492,0.769713439,0.765569395
4.27761E-5,71.75129319,0.868357336,0.006609715,0.77173913,0.768238434
4.29204E-5,72.004102431,0.869254268,0.0065367,0.774011858,0.771352313
4.30532E-5,72.253424588,0.870075078,0.006464922,0.776333992,0.774466192
4.31696E-5,72.503446861,0.870790002,0.006393145,0.778656126,0.777135231
4.33066E-5,72.754294787,0.871625995,0.006321368,0.78083004,0.78069395
4.34087E-5,73.001431181,0.872246207,0.006250828,0.783250988,0.78158363
4.35211E-5,73.253574965,0.87292464,0.00617905,0.785869565,0.782918149
4.36279E-5,73.501896839,0.87356651,0.00610851,0.788241107,0.784697509
4.37562E-5,73.750936243,0.874333069,0.00603797,0.790662055,0.786032028
4.39008E-5,74.000797769,0.875191841,0.00596743,0.793132411,0.787366548
4.40242E-5,74.251405701,0.875919287,0.00589689,0.79555336,0.789145907
4.41728E-5,74.502727953,0.87679063,0.00582635,0.797875494,0.791370107
4.43073E-5,74.750479681,0.877573707,0.005757048,0.800296443,0.794039146
4.44213E-5,75.003378015,0.878233478,0.005686508,0.802371542,0.798042705
4.45796E-5,75.25264455,0.87914354,0.005617206,0.804644269,0.799822064
4.47145E-5,75.502697775,0.879913835,0.005547903,0.80701581,0.802046263
4.48599E-5,75.753526096,0.880738714,0.005478601,0.809387352,0.803825623
4.49686E-5,76.000588848,0.881351529,0.005410536,0.811758893,0.805604982
4.51052E-5,76.252806904,0.882117619,0.005341234,0.814229249,0.807384342
4.5242E-5,76.501286015,0.882879066,0.005273169,0.816501976,0.810053381
4.53755E-5,76.750498996,0.88361787,0.005205104,0.818675889,0.81405694
4.54806E-5,77.000394335,0.88419641,0.005137039,0.821096838,0.815391459
4.56196E-5,77.250891585,0.884956941,0.005068974,0.823320158,0.817615658
4.57485E-5,77.5021805,0.885657568,0.00500091,0.8256917,0.818505338
