Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.95964E-6,84.750062422,0.744893764,0.059854985,0.866515872,0.864115471
2.96276E-6,85.000282372,0.745260347,0.058809261,0.868827232,0.866562839
2.96595E-6,85.250176468,0.745634864,0.057766013,0.871181853,0.868648664
2.96922E-6,85.500050751,0.74601856,0.056724002,0.873521023,0.870901354
2.97274E-6,85.750208667,0.746430836,0.055681991,0.875869464,0.873098423
2.97614E-6,86.000061149,0.746828434,0.054642455,0.878187004,0.87551798
2.97947E-6,86.250196274,0.74721817,0.05360292,0.880535444,0.87774286
2.98277E-6,86.500013612,0.74760219,0.052565859,0.882871525,0.879912117
2.98624E-6,86.750111714,0.748006615,0.051528798,0.885213785,0.882081375
2.98954E-6,87.000198913,0.748389685,0.050492975,0.887522055,0.884556554
2.99294E-6,87.250261219,0.748784613,0.049458389,0.889814875,0.887059543
2.99637E-6,87.500012063,0.749181772,0.048426279,0.892144775,0.889256612
2.99994E-6,87.750062677,0.749594968,0.047394168,0.894446865,0.891676169
3.00348E-6,88.000099578,0.750003635,0.046363295,0.896727324,0.894262591
3.00734E-6,88.250146667,0.750448266,0.04533366,0.899035594,0.896626526
3.01115E-6,88.500211717,0.750887365,0.044305262,0.901303694,0.899296382
3.01512E-6,88.750301149,0.751342808,0.043278102,0.903596513,0.901715938
3.01947E-6,89.000134083,0.751842096,0.042253417,0.905910963,0.903801763
3.02354E-6,89.250009981,0.752308095,0.041229969,0.908185243,0.906332564
3.02803E-6,89.5002379,0.752820197,0.040206521,0.910450252,0.908918987
3.03247E-6,89.750232087,0.753326628,0.039185548,0.912770882,0.910977
3.03684E-6,90.000285821,0.753824156,0.038165813,0.91500808,0.913674667
3.04137E-6,90.250099839,0.754338247,0.037148553,0.9173009,0.915871736
3.04631E-6,90.500303755,0.75489716,0.036131293,0.91958136,0.918096615
3.05137E-6,90.750000357,0.755468911,0.035117746,0.92189581,0.919987763
3.05609E-6,91.000101849,0.756000715,0.034104199,0.924145368,0.922518564
3.06093E-6,91.250286953,0.756546178,0.033091889,0.926428918,0.924660011
3.06624E-6,91.500279184,0.757141497,0.032082054,0.928666117,0.927190811
3.07153E-6,91.750087553,0.757733839,0.031074694,0.930912585,0.929332258
3.07671E-6,92.000011008,0.758312056,0.030068572,0.933186865,0.931445894
3.08201E-6,92.250051699,0.758903004,0.029063688,0.935430244,0.933726395
3.08799E-6,92.500243642,0.7595672,0.028060041,0.937670532,0.93609033
3.09371E-6,92.750288308,0.760201375,0.027058869,0.939879921,0.938565509
3.10004E-6,93.000212232,0.760901474,0.026060172,0.94214184,0.94054009
3.10661E-6,93.250024606,0.761625462,0.02506395,0.944391399,0.942625914
3.11337E-6,93.500062595,0.762367719,0.024068966,0.946572976,0.94529577
3.12E-6,93.75001668,0.763094037,0.023076457,0.948813265,0.947381595
3.12764E-6,94.000231156,0.76392821,0.022085185,0.951019563,0.949606474
3.13542E-6,94.250122229,0.764773567,0.021097626,0.953194961,0.952053842
3.14362E-6,94.500026748,0.765662751,0.020112542,0.955391989,0.954389966
3.15174E-6,94.750274593,0.766539065,0.019128696,0.957607557,0.95644798
3.15995E-6,95.00021872,0.767422356,0.018148562,0.959773684,0.958756292
3.16906E-6,95.250207958,0.768397869,0.017170903,0.961970712,0.96092555
3.1785E-6,95.500290747,0.76940517,0.01619572,0.96412448,0.963206052
3.18899E-6,95.750207434,0.770519149,0.015224249,0.966309147,0.965236254
3.20004E-6,96.000021865,0.771686368,0.014256491,0.968435104,0.967683622
3.21389E-6,96.250179527,0.773140873,0.013291207,0.970604322,0.969769447
3.2267E-6,96.500066009,0.774478609,0.012330874,0.972773539,0.971549351
3.24035E-6,96.750020811,0.775894779,0.011374254,0.974911856,0.973523931
3.25648E-6,97.000139364,0.777557571,0.010421346,0.977065623,0.975415079
3.2738E-6,97.250231392,0.779328035,0.009473389,0.97916068,0.977639959
3.29192E-6,97.500042372,0.781165936,0.008531619,0.981280456,0.979670162
3.31453E-6,97.7500573,0.783437961,0.007594799,0.983341522,0.981895041
3.34263E-6,98.000328417,0.786228977,0.006664167,0.985368597,0.984203354
3.37495E-6,98.250198858,0.789393902,0.005743435,0.987395672,0.986400423
3.41724E-6,98.500049179,0.793465069,0.004832604,0.989413477,0.98856968
3.47294E-6,98.750303184,0.79870767,0.00393291,0.99135094,0.990989237
3.57498E-6,99.000140631,0.807968557,0.003054255,0.993263684,0.992796952
3.73986E-6,99.250051035,0.822040014,0.002206538,0.995130076,0.994771533
3.9903E-6,99.500245234,0.841467134,0.001404611,0.996891406,0.996579247
4.35973E-6,99.750134365,0.866320767,0.000660848,0.998522954,0.998442584
5.29522E-6,100,0.913195816,0.000001238,0.99999691,1
5.29522E-6,100,0.913195816,0.000001238,1,1
